ofi_00,ofi_01,ofi_02,ofi_03,ofi_04,ofi_05,ofi_06,ofi_07,ofi_08,ofi_09,integrated_ofi
0,1,17,100,400,1,100,500,105,63,141.1316524796683
0,0,-400,-17,-100,-400,-1,-100,-500,-105,-176.94055303825812
0,0,0,400,505,10,100,15,1109,10,236.993877319265
0,0,0,0,0,0,0,0,0,0,0.0
9,0,0,0,0,0,0,0,0,0,0.25868565608219873
1,400,17,100,400,1,100,500,105,63,172.58006725183097
0,100,1207,1,400,505,10,100,15,1109,383.60139570271593
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,17,100,400,1,100,500,105,63,60,156.53696006642647
0,-1207,-1,-400,-505,-10,-100,-15,-1109,-10,-332.1816377781528
0,-400,-17,-100,-400,-1,-100,-500,-105,-63,-172.55132440115517
0,0,200,-505,-10,-100,-15,-1109,-10,-110,-178.55708930626966
0,0,200,1,505,10,100,15,1109,10,199.39295194904608
0,8,1207,200,1,505,10,100,15,1109,354.4139665281569
152,0,0,0,0,0,0,0,0,0,4.3689133027215785
-152,0,0,0,0,0,0,0,0,0,-4.3689133027215785
0,-1207,-200,-1,-505,-10,-100,-15,-1109,-10,-294.4394281626668
0,0,-1,-505,-10,-100,-15,-1109,-10,-110,-206.9552226049427
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,1,505,10,100,15,1109,10,227.64980100245208
0,17,100,400,1,100,500,105,63,60,156.53696006642647
0,-400,-17,-100,-400,-1,-100,-500,-105,-63,-172.55132440115517
0,200,1207,0,0,0,0,0,0,0,186.27929302050666
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,-1207,-1,-505,-10,-100,-15,-1109,-10,-110,-302.0016988185634
0,0,400,1,505,10,100,15,1109,10,227.64980100245208
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,17,100,400,1,100,500,105,63,60,156.53696006642647
0,-200,-17,-100,-400,-1,-100,-500,-105,-63,-156.80211541795373
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,1207,0,0,0,0,0,0,0,186.27929302050666
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
0,0,0,0,0,0,0,0,-1000,0,-80.72061084542575
0,0,0,0,1000,505,10,100,15,109,215.43557596907405
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,117,100,400,1,100,500,105,63,60,164.41156455802718
0,-400,-117,-100,-400,-1,-100,-500,-105,-63,-186.67974892785816
0,-1207,-1,-1000,-505,-10,-100,-15,-109,-10,-350.4952741862983
0,0,400,1,1000,505,10,100,15,109,272.11433115464206
0,-400,0,0,0,0,0,0,0,0,-31.498417966402886
-1,-1,-400,-117,-100,-400,-1,-100,-500,-105,-193.55374980944515
0,-128,-1,-400,-117,-100,-400,-1,-100,-500,-183.6120255595522
0,0,-1,-1000,-505,-10,-100,-15,-109,-10,-255.4487979726776
0,0,0,-505,-10,-100,-15,-109,-10,-110,-116.35091647131253
0,0,200,1,505,10,100,15,109,10,118.67234110362033
0,0,0,0,0,0,0,0,1000,0,80.72061084542575
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,100,1207,400,1,505,10,100,15,1109,394.67001841162
0,0,0,0,0,1000,505,10,100,15,171.8860032542743
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,400,-1,-1000,-505,-10,-100,-15,-109,-159.086934941018
0,-1607,-1,-1000,-505,-10,-100,-15,-109,-10,-381.99369215270116
0,100,1607,1,1000,505,10,100,15,109,450.519019683548
0,0,0,0,0,0,0,0,0,0,0.0
128,1,400,117,100,400,1,100,500,105,197.2040918452717
1,400,117,100,400,1,100,500,105,63,186.70849177853398
100,100,10,100,1607,1,1000,505,10,100,391.73652968253896
0,1,0,0,0,0,0,0,0,0,0.07874604491600722
0,0,0,0,0,0,0,0,0,0,0.0
0,100,0,0,0,0,0,0,0,0,7.874604491600722
-201,-10,-100,-1607,-1,-1000,-505,-10,-100,-15,-457.96324294649946
41,0,0,0,0,0,0,0,0,0,1.1784568777077944
-1,0,0,0,0,0,0,0,0,0,-0.02874285067579986
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,117,100,400,1,100,500,105,63,60,164.41156455802718
0,0,0,0,0,0,0,0,0,0,0.0
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
0,-400,-117,-100,-400,-1,-100,-500,-105,-63,-186.67974892785816
-10,-100,-1607,-1,-1000,-505,-10,-100,-15,-109,-450.80644819030596
0,-1607,-1,-1000,-505,-10,-100,-15,-109,-10,-381.99369215270116
0,100,1607,1,1000,505,10,100,15,109,450.519019683548
0,0,0,0,-505,-10,-100,-15,-109,-10,-90.25043497145838
0,0,200,1207,1,505,10,100,15,109,305.73746553954567
0,0,-1207,-1,-505,-10,-100,-15,-109,-10,-260.94557608751956
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,0,0,1000,505,10,100,15,109,215.43557596907405
0,-1607,-1,-1000,-505,-10,-100,-15,-109,-10,-381.99369215270116
0,100,1607,1,1000,505,10,100,15,109,450.519019683548
0,-1607,-1,-1000,-505,-10,-100,-15,-109,-10,-381.99369215270116
0,100,1607,1,1000,505,10,100,15,109,450.519019683548
0,0,400,1207,1,1000,505,10,100,15,427.7609115892317
-1,-1,-400,-117,-100,-400,-1,-100,-500,-105,-193.55374980944515
1,400,117,100,400,1,100,500,105,63,186.70849177853398
0,-400,-1207,-1,-1000,-505,-10,-100,-15,-109,-417.6291350515381
0,100,400,1207,1,1000,505,10,100,15,435.6355160808324
0,0,-1207,-1,-1000,-505,-10,-100,-15,-109,-386.13071708513525
0,0,0,200,1,1000,505,10,100,15,205.03473517517583
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,0,-200,0,0,0,0,0,0,-33.011415751190434
0,0,400,-1,-1000,-505,-10,-100,-15,-109,-159.086934941018
0,-1607,-1,-1000,-505,-10,-100,-15,-109,-10,-381.99369215270116
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,400,1207,1,1000,505,10,100,15,109,417.6291350515381
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
100,10,400,1207,1,1000,505,10,100,15,431.4226571059718
100,100,10,400,1207,1,1000,505,10,100,386.3271854248927
100,0,0,0,0,0,0,0,0,0,2.874285067579986
100,200,100,10,400,1207,1,1000,505,10,362.6906376352065
0,117,100,400,1,100,500,105,63,60,164.41156455802718
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,0,0,6,400,1207,1,1000,505,271.7578808148394
0,0,0,0,0,0,0,0,0,0,0.0
117,100,400,1,100,500,105,63,60,124,168.9634883845127
6,200,200,100,10,6,400,1207,1,1000,279.4534046361136
0,24,200,200,100,10,6,400,1207,1,212.27921946962658
0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,-100,0,0,0,0,0,0,-16.505707875595217
0,0,4,0,0,0,0,0,0,0,0.56513698106812
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,0,0,0,0,0,-400,-1207,-1,-1000,-216.69348654931792
0,0,-100,-100,-10,-400,-1207,-1,-1000,-505,-302.9412778959819
0,0,-100,-10,-400,-1207,-1,-1000,-505,-10,-344.0671435844251
-24,-100,-10,-400,-1207,-1,-1000,-505,-10,-100,-384.14272877353187
-100,-10,-400,-1207,-1,-1000,-505,-10,-100,-15,-431.4226571059718
-400,-117,-100,-400,-1,-100,-500,-105,-63,-60,-175.9087048283471
200,0,0,0,0,0,0,0,0,0,5.748570135159972
117,100,400,1,100,500,105,63,60,124,168.9634883845127
-200,-117,-100,-400,-1,-100,-500,-105,-63,-60,-170.16013469318716
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,-1207,-1,-1000,-505,-10,-100,-15,-109,-386.13071708513525
6,0,0,0,0,0,0,0,0,0,0.17245710405479917
3,106,10,1207,1,1000,505,10,100,15,381.0933652482141
200,0,0,0,0,0,0,0,0,0,5.748570135159972
117,100,400,1,100,500,105,63,60,124,168.9634883845127
0,-6,0,0,0,0,0,0,0,0,-0.47247626949604327
-100,-10,-1207,-1,-1000,-505,-10,-100,-15,-109,-389.79246260187534
3,100,10,1207,1,1000,505,10,100,15,380.6208889787181
-100,-10,-1207,-1,-1000,-505,-10,-100,-15,-109,-389.79246260187534
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,0,400,1207,1,1000,505,10,100,15,427.7609115892317
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-10,-400,-1207,-1,-1000,-505,-10,-100,-15,-109,-417.9165635582961
100,10,400,1207,1,1000,505,10,100,15,431.4226571059718
200,0,0,0,0,0,0,0,0,0,5.748570135159972
200,0,0,0,0,0,0,0,0,0,5.748570135159972
0,-200,-100,-400,-1,-100,-500,-105,-63,-60,-170.9474862860558
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-10,-400,-1207,-1,-1000,-505,-10,-100,-15,-109,-417.9165635582961
100,10,400,1207,1,1000,505,10,100,15,431.4226571059718
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,100,400,1,100,500,105,63,60,124,165.6005748554441
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-10,-400,-1207,-1,-1000,-505,-10,-100,-15,-109,-417.9165635582961
100,10,400,1207,1,1000,505,10,100,15,431.4226571059718
0,0,0,0,0,0,0,0,0,0,0.0
0,100,400,1,100,500,105,63,60,124,165.6005748554441
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
20,100,10,400,1207,1,1000,505,10,100,384.0277573708287
0,0,0,0,0,0,0,0,0,0,0.0
-100,-10,-400,-1207,-1,-1000,-505,-10,-100,-15,-431.4226571059718
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-1207,-1,-1000,-505,-10,-100,-15,-109,-386.13071708513525
0,0,400,1207,1,1000,505,10,100,15,427.7609115892317
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
-10,-400,-1207,-1,-1000,-505,-10,-100,-15,-109,-417.9165635582961
100,10,400,1207,1,1000,505,10,100,15,431.4226571059718
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,-1207,-1,-1000,-505,-10,-100,-15,-109,-370.3815081019338
0,100,400,1,100,500,105,63,60,124,165.6005748554441
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,100,400,1,100,500,105,63,60,124,165.6005748554441
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,0,0,0,0,0,0,124,0,0,11.217414714157028
-210,-1207,-1,-1000,-505,-10,-224,-15,-109,-10,-367.5170908238593
100,210,1207,1,1000,505,10,224,15,109,416.7590862992338
0,100,400,1,100,500,105,63,60,1,156.74632441327088
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,10,1207,1,1000,505,10,224,15,398.4186206631242
-200,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-403.88416238361236
100,200,10,1207,1,1000,505,10,224,15,401.2929057307042
0,100,400,1,100,500,105,63,60,1,156.74632441327088
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.1355922484524
0,200,10,1207,1,1000,505,10,224,15,398.4186206631242
-200,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-403.88416238361236
100,200,10,1207,1,1000,505,10,224,15,401.2929057307042
0,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.1355922484524
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
0,200,10,0,0,0,0,0,0,0,17.162051435871742
-200,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-403.88416238361236
100,200,10,1207,1,1000,505,10,224,15,401.2929057307042
0,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.1355922484524
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
-10,-200,-1207,-1,-1000,-505,-10,-224,-15,-109,-413.3847692892517
100,10,200,1207,1,1000,505,10,224,15,413.1751637973985
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-10,-200,-1207,-1,-1000,-505,-10,-224,-15,-109,-413.3847692892517
100,10,200,1207,1,1000,505,10,224,15,413.1751637973985
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-10,0,0,0,0,0,0,0,0,0,-0.2874285067579986
0,0,-1207,-1,-1000,-505,-10,-224,-15,-109,-397.3481317992923
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,100,400,1,100,500,105,63,60,1,156.74632441327088
0,-400,-100,-400,-1,-100,-500,-105,-63,-60,-186.69669526925722
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,400,10,0,0,0,0,0,0,0,32.91126041907319
-400,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-409.63273251877234
100,400,10,1207,1,1000,505,10,224,15,417.0421147139057
0,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.1355922484524
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
0,0,-1207,-1,-1000,-505,-10,-224,-15,-109,-397.3481317992923
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-10,-200,-1207,-1,-1000,-505,-10,-224,-15,-109,-413.3847692892517
100,10,200,1207,1,1000,505,10,224,15,413.1751637973985
0,200,10,0,0,0,0,0,0,0,17.162051435871742
-200,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-403.88416238361236
100,200,10,1207,1,1000,505,10,224,15,401.2929057307042
-200,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-403.88416238361236
100,200,10,1207,1,1000,505,10,224,15,401.2929057307042
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,0,0,0,0,0,0,0.0
-200,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-403.88416238361236
-100,-100,-127,-400,-100,-400,-1,-100,-500,-105,-212.33570480306932
-22,0,0,0,0,0,0,0,0,0,-0.632342714867597
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
100,-23,0,0,0,0,0,0,0,0,1.06312603451182
-103,-22,-123,-127,-400,-100,-400,-1,-100,-500,-189.26202986850112
-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-10,-361.7685206886993
0,0,100,0,0,0,0,0,0,0,14.128424526703002
100,10,1207,1,1000,505,10,224,15,109,401.0098773160324
0,23,127,400,100,400,1,100,500,105,203.39797427695677
100,0,0,0,0,0,0,0,0,0,2.874285067579986
0,0,400,1207,1,1000,505,10,224,15,437.77026733406444
0,127,400,100,400,1,100,500,105,63,205.16552007635772
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,200,10,0,0,0,0,0,0,0,17.162051435871742
0,0,0,0,0,0,0,0,0,0,0.0
-28,0,0,0,0,0,0,0,0,0,-0.8047998189223962
0,-10,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.1355922484524
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
0,0,100,400,1,100,500,105,63,60,155.19827730285434
0,0,-400,-100,-400,-1,-100,-500,-105,-63,-195.1647723720248
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,-200,-127,0,0,0,0,0,0,0,-33.692308132114256
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,0,0,0,0,0,0,0.0
-1,0,0,0,0,0,0,0,0,0,-0.02874285067579986
0,0,0,0,0,0,0,0,0,0,0.0
-10,-200,-1207,-1,-1000,-505,-10,-224,-15,-109,-413.3847692892517
0,-1207,-1,-1000,-505,-10,-224,-15,-109,-10,-361.4810921819413
0,0,0,0,0,0,0,0,0,0,0.0
0,200,1207,1,1000,505,10,224,15,109,413.09734078249375
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,0,0,0,0,0,0,0,0,0,0.0
0,0,20,1207,1,1000,505,10,224,15,384.0822541325931
0,0,0,0,0,0,0,0,0,0,0.0
0,-20,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.92305269761243
0,200,20,1207,1,1000,505,10,224,15,399.8314631157945
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
1,10,200,20,1207,1,1000,505,10,224,349.44305205714755
151,0,0,0,0,0,0,0,0,0,4.340170452045779
0,127,100,400,1,100,500,105,63,60,165.19902500718726
-1,0,0,0,0,0,0,0,0,0,-0.02874285067579986
-10,-200,-20,-1207,-1,-1000,-505,-10,-224,-15,-400.1188916225525
-3,0,0,0,0,0,0,0,0,0,-0.08622855202739958
0,-6,-127,-100,-400,-1,-100,-500,-105,-63,-157.06664968362162
0,-20,-1207,-1,-1000,-505,-10,-224,-15,-109,-398.92305269761243
3,0,0,0,0,0,0,0,0,0,0.08622855202739958
0,127,100,400,1,100,500,105,63,60,165.19902500718726
0,0,0,400,1,1000,505,10,224,15,248.05550667119905
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
0,0,0,200,0,0,0,0,0,0,33.011415751190434
0,0,200,-1,-1000,-505,-10,-224,-15,-109,-198.56119870858103
0,127,100,400,1,100,500,105,63,60,165.19902500718726
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
-4,-103,-200,-127,-100,-400,-1,-100,-500,-105,-175.06579667705878
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,1207,1,1000,505,10,224,15,409.51341828065847
0,200,20,0,0,0,0,0,0,0,18.574893888542043
-3,-4,-103,-200,-127,-100,-400,-1,-100,-500,-156.7064835051521
-12,0,0,0,0,0,0,0,0,0,-0.34491420810959833
-7,-15,-4,-103,-200,-127,-100,-400,-1,-100,-113.60596800426619
-28,0,0,0,0,0,0,0,0,0,-0.8047998189223962
0,3,0,0,0,0,0,0,0,0,0.23623813474802163
0,0,0,0,0,0,0,20,0,0,1.8092604377672628
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
7,0,0,0,0,0,0,0,0,0,0.20119995473059904
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,0,-13,0,0,0,0,0,0,0,-1.8366951884713902
0,0,0,0,-505,-30,-224,-15,-109,-10,-103.57803087852615
0,0,13,0,0,0,0,0,0,0,1.8366951884713902
0,0,0,0,1000,505,30,224,15,109,228.42489681156056
0,0,200,1207,1,1000,505,30,224,15,411.3226787184257
0,0,0,0,-200,0,0,0,0,0,-27.463233942215954
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,0,0,200,0,0,0,0,0,27.463233942215954
0,0,-200,0,127,100,400,1,100,500,80.48472870636016
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
-16,-28,-12,-204,-103,-127,-100,-400,-1,-100,-119.36972269876914
0,0,0,0,127,100,400,1,100,500,108.74157775976616
0,0,0,4,0,0,0,0,0,0,0.6602283150238087
0,0,200,127,100,400,1,100,500,105,166.83998264800684
0,0,0,0,0,0,0,0,0,0,0.0
28,200,127,100,400,1,100,500,105,63,173.14818221624944
100,10,20,400,1207,1,1000,505,30,224,391.1935322701567
6,100,10,20,400,1207,1,1000,505,30,342.48890941265995
0,-10,-20,-400,-1207,-1,-1000,-505,-30,-224,-388.3192472025767
0,11,10,20,400,1207,1,1000,505,30,335.30805431108047
0,127,100,400,1,100,500,105,63,60,165.19902500718726
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
-11,-10,-20,-400,-1207,-1,-1000,-505,-30,-224,-388.6354185600105
-10,-20,-400,-1207,-1,-1000,-505,-30,-224,-15,-441.4418771769098
0,0,0,0,0,0,0,0,0,0,0.0
200,127,100,400,1,100,500,105,63,60,170.94759514234724
13,10,20,400,1207,1,1000,505,30,224,388.6929042613621
0,100,10,20,400,1207,1,1000,505,30,342.3164523086051
0,24,100,10,20,400,1207,1,1000,505,291.34920758304116
0,11,0,0,0,0,0,0,0,0,0.8662064940760794
0,0,11,0,0,0,0,0,0,0,1.55412669793733
0,0,-100,0,0,0,0,0,0,0,-14.128424526703002
0,100,0,0,0,0,0,0,0,0,7.874604491600722
127,100,400,1,100,500,105,63,60,1,160.39666644909747
0,-100,0,0,0,0,0,0,0,0,-7.874604491600722
-35,-11,-10,-20,-400,-1207,-1,-1000,-505,-30,-336.31405408473347
-24,0,0,0,0,0,0,0,0,0,-0.6898284162191967
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
-200,0,0,0,0,0,0,0,0,0,-5.748570135159972
0,-10,-20,-400,-1207,-1,-1000,-505,-30,-224,-388.3192472025767
-10,-20,-400,-1207,-1,-1000,-505,-30,-224,-15,-441.4418771769098
200,0,0,0,0,0,0,0,0,0,5.748570135159972
-400,-127,-100,-400,-1,-100,-500,-105,-63,-60,-176.69616527750722
0,0,-2,-100,-400,-1,-100,-500,-105,-63,-138.93364275574683
-400,0,0,0,0,0,0,0,0,0,-11.497140270319944
127,2,100,400,1,100,500,105,63,60,159.00611142851292
-400,0,0,0,0,0,0,0,0,0,-11.497140270319944
-400,-127,-2,-100,-400,-1,-100,-500,-105,-63,-160.4315307303997
-99,-400,-127,-2,-100,-400,-1,-100,-500,-105,-170.2380580823267
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,127,2,100,400,1,100,500,105,63,148.93439046007975
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,-127,-2,-100,-400,-1,-100,-500,-105,-151.64330688222108
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,0,0,0,0,0,0,0,56.51369810681201
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
-8,-99,-200,-127,-2,-100,-400,-1,-100,-500,-148.82195585338425
0,0,-1207,-1,-1000,-505,-30,-224,-15,-109,-399.12003792762175
0,0,200,1207,1,1000,505,30,224,15,411.3226787184257
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,0,0,100,400,1,100,500,105,117.6208845925949
0,0,-1207,-1,-1000,-505,-30,-224,-15,-109,-399.12003792762175
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,0,400,1207,1,1000,505,30,224,15,439.57952777183175
1,0,0,0,0,0,0,0,0,0,0.02874285067579986
0,-1,-99,-200,-127,-100,-400,-1,-100,-500,-155.81887983730857
0,99,200,127,100,400,1,100,500,105,174.63584109469156
0,0,0,0,0,0,0,0,0,0,0.0
99,200,127,100,400,1,100,500,105,63,175.1889246142312
100,11,20,400,1207,1,1000,505,30,224,391.2722783150727
24,100,11,20,400,1207,1,1000,505,30,343.14756497009137
11,-11,-20,-400,-1207,-1,-1000,-505,-30,-224,-388.08182189005896
0,11,11,20,400,1207,1,1000,505,30,335.4493385563475
0,127,100,400,1,100,500,105,63,60,165.19902500718726
5,35,11,11,20,400,1207,1,1000,505,279.9498875804865
100,0,0,0,0,0,0,0,0,0,2.874285067579986
-100,0,0,0,0,0,0,0,0,0,-2.874285067579986
-35,-11,-11,-20,-400,-1207,-1,-1000,-505,-30,-336.45533833000053
-24,0,0,0,0,0,0,0,0,0,-0.6898284162191967
0,-11,-20,-400,-1207,-1,-1000,-505,-30,-224,-388.3979932474927
0,-200,-127,-100,-400,-1,-100,-500,-105,-63,-172.34338239732705
-11,-20,-400,-1207,-1,-1000,-505,-30,-224,-15,-441.47062002758565
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
0,200,0,0,0,0,0,0,0,0,15.749208983201443
0,-200,0,0,0,0,0,0,0,0,-15.749208983201443
11,11,20,400,1207,1,1000,505,30,224,388.7141646049265
-70,-99,-200,-127,-100,-400,-1,-100,-500,-105,-176.64784064199756
-1,0,0,0,0,0,0,0,0,0,-0.02874285067579986
1,0,0,0,0,0,0,0,0,0,0.02874285067579986
-68,-70,-99,-200,-127,-100,-400,-1,-100,-500,-163.20687078246746
0,0,0,127,100,400,1,100,500,105,138.58313359460084
-25,0,0,0,0,0,0,0,0,0,-0.7185712668949965
0,0,200,20,0,0,0,0,0,0,31.557990628525047
0,0,0,-400,-127,-100,-400,-1,-100,-500,-174.76440926214704
0,-200,0,127,100,400,1,100,500,105,122.8339246113994
0,4,11,200,20,1207,1,1000,505,30,312.4282459277965
0,0,100,11,200,20,1207,1,1000,505,269.8474898147367
0,200,0,0,0,0,0,0,0,0,15.749208983201443
68,0,0,0,0,0,0,0,0,0,1.9545138459543905
0,99,127,100,400,1,100,500,105,63,164.39003186081032
0,127,100,400,1,100,500,105,63,60,165.19902500718726
0,0,-11,-200,-20,-1207,-1,-1000,-505,-30,-312.1132617481325
127,100,400,1,100,500,105,63,60,1,160.39666644909747
0,-11,-200,-20,-1207,-1,-1000,-505,-30,-224,-351.1074674682963
-100,-127,-100,-400,-1,-100,-500,-105,-63,-60,-168.07331007476725
0,0,-20,-1207,-1,-1000,-505,-30,-224,-15,-385.8915145703603
127,100,400,1,100,500,105,63,60,1,160.39666644909747
-400,-127,-100,-400,-1,-100,-500,-105,-63,-60,-176.69616527750722
0,0,200,20,1207,1,1000,505,30,224,350.2412609742202
-25,-400,-127,-100,-400,-1,-100,-500,-105,-63,-188.8111626474235
0,0,200,0,0,0,0,0,0,0,28.256849053406004
0,0,-200,0,0,0,0,0,0,0,-28.256849053406004
0,400,11,0,0,0,0,0,0,0,33.05254466434022
0,-11,-20,-1207,-1,-1000,-505,-30,-224,-15,-386.7577210644364
0,0,200,20,1207,1,1000,505,30,224,350.2412609742202
-400,127,100,400,1,100,500,105,63,60,153.7018847368673
0,0,0,0,0,0,0,0,0,0,0.0
-11,-200,-20,-1207,-1,-1000,-505,-30,-224,-15,-401.9568949109956
-100,-425,-127,-100,-400,-1,-100,-500,-105,-63,-192.93552757100866
-24,-100,-425,-127,-100,-400,-1,-100,-500,-105,-207.1933707409085
-11,0,0,0,0,0,0,0,0,0,-0.3161713574337985
0,0,-11,-425,-127,-100,-400,-1,-100,-500,-180.4449629289832
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,11,425,127,100,400,1,100,500,105,199.49514432716467
0,400,20,1207,1,1000,505,30,224,15,417.38993253676324
0,-20,-1207,-1,-1000,-505,-30,-224,-15,-109,-400.6949588259419
0,200,0,0,0,0,0,0,0,0,15.749208983201443
24,0,0,0,0,0,0,0,0,0,0.6898284162191967
